Sector,Ticker,Year,Month,Monthly_Return_%
Financials,KOTAKBANK.NS,2023,8,-5.3549
Financials,KOTAKBANK.NS,2023,9,-1.2426
Financials,KOTAKBANK.NS,2023,10,0.3387
Financials,KOTAKBANK.NS,2023,11,0.9490999999999999
Financials,KOTAKBANK.NS,2023,12,8.4727
Financials,KOTAKBANK.NS,2024,1,-4.2616
Financials,KOTAKBANK.NS,2024,2,-7.5764
Financials,KOTAKBANK.NS,2024,3,5.6281
Financials,KOTAKBANK.NS,2024,4,-8.6857
Financials,KOTAKBANK.NS,2024,5,3.6466000000000007
Financials,KOTAKBANK.NS,2024,6,7.347099999999999
Financials,KOTAKBANK.NS,2024,7,0.5290999999999988
Financials,KOTAKBANK.NS,2024,8,-1.4499000000000004
Financials,KOTAKBANK.NS,2024,9,4.138599999999999
Financials,KOTAKBANK.NS,2024,10,-6.552200000000001
Financials,KOTAKBANK.NS,2024,11,2.0517999999999996
Financials,KOTAKBANK.NS,2024,12,1.2726000000000006
Financials,KOTAKBANK.NS,2025,1,6.885600000000001
Financials,KOTAKBANK.NS,2025,2,0.2366999999999999
Financials,KOTAKBANK.NS,2025,3,13.4086
Financials,KOTAKBANK.NS,2025,4,1.9549
Financials,KOTAKBANK.NS,2025,5,-6.0463
Financials,KOTAKBANK.NS,2025,6,4.333500000000001
Financials,KOTAKBANK.NS,2025,7,-8.4995
Financials,KOTAKBANK.NS,2025,8,-0.8384000000000003
Financials,KOTAKBANK.NS,2025,9,1.7290000000000003
Financials,KOTAKBANK.NS,2025,10,5.5572
Financials,KOTAKBANK.NS,2025,11,1.0898
Financials,KOTAKBANK.NS,2025,12,3.6231
Financials,KOTAKBANK.NS,2026,1,-7.4584
Financials,KOTAKBANK.NS,2026,2,1.9476999999999993
Financials,KOTAKBANK.NS,2026,3,-9.9378
Financials,SBIN.NS,2000,1,1.8424000000000014
Financials,SBIN.NS,2000,2,-5.729699999999999
Financials,SBIN.NS,2000,3,-8.663499999999999
Financials,SBIN.NS,2000,4,2.1813000000000002
Financials,SBIN.NS,2000,5,-0.7572999999999999
Financials,SBIN.NS,2000,6,11.6257
Financials,SBIN.NS,2000,7,-11.7716
Financials,SBIN.NS,2000,8,-1.0189
Financials,SBIN.NS,2000,9,-10.7809
Financials,SBIN.NS,2000,10,-8.0442
Financials,SBIN.NS,2000,11,11.8096
Financials,SBIN.NS,2000,12,5.9132
Financials,SBIN.NS,2001,1,18.5438
Financials,SBIN.NS,2001,2,7.304100000000001
Financials,SBIN.NS,2001,3,-18.6928
Financials,SBIN.NS,2001,4,4.6633
Financials,SBIN.NS,2001,5,6.1377999999999995
Financials,SBIN.NS,2001,6,-1.588
Financials,SBIN.NS,2001,7,-6.987299999999999
Financials,SBIN.NS,2001,8,-1.5177
Financials,SBIN.NS,2001,9,-16.855600000000003
Financials,SBIN.NS,2001,10,12.1372
Financials,SBIN.NS,2001,11,12.0169
Financials,SBIN.NS,2001,12,-13.215399999999999
Financials,SBIN.NS,2002,1,15.825399999999998
Financials,SBIN.NS,2002,2,9.586599999999999
Financials,SBIN.NS,2002,3,-3.2552999999999996
Financials,SBIN.NS,2002,4,4.026599999999999
Financials,SBIN.NS,2002,5,-3.6318
Financials,SBIN.NS,2002,6,9.4172
Financials,SBIN.NS,2002,7,-3.5408999999999997
Financials,SBIN.NS,2002,8,4.1332
Financials,SBIN.NS,2002,9,-4.7888
Financials,SBIN.NS,2002,10,-0.08260000000000023
Financials,SBIN.NS,2002,11,13.6633
Financials,SBIN.NS,2002,12,7.6842
Financials,SBIN.NS,2003,1,-0.1797000000000008
Financials,SBIN.NS,2003,2,2.3079
Financials,SBIN.NS,2003,3,-5.8189
Financials,SBIN.NS,2003,4,3.3393
Financials,SBIN.NS,2003,5,23.8259
Financials,SBIN.NS,2003,6,9.0367
Financials,SBIN.NS,2003,7,9.958800000000002
Financials,SBIN.NS,2003,8,4.579699999999999
Financials,SBIN.NS,2003,9,2.9390000000000005
Financials,SBIN.NS,2003,10,7.4559
Financials,SBIN.NS,2003,11,-2.6645
Financials,SBIN.NS,2003,12,13.6367
Financials,SBIN.NS,2004,1,12.015799999999999
Financials,SBIN.NS,2004,2,-1.6154000000000002
Financials,SBIN.NS,2004,3,4.1854
Financials,SBIN.NS,2004,4,6.0903
Financials,SBIN.NS,2004,5,-28.6361
Financials,SBIN.NS,2004,6,-7.0283999999999995
Financials,SBIN.NS,2004,7,3.2843999999999998
Financials,SBIN.NS,2004,8,0.46289999999999987
Financials,SBIN.NS,2004,9,5.7941
Financials,SBIN.NS,2004,10,-4.214800000000001
Financials,SBIN.NS,2004,11,17.2805
Financials,SBIN.NS,2004,12,21.3762
Financials,SBIN.NS,2005,1,-0.6981000000000002
Financials,SBIN.NS,2005,2,10.8453
Financials,SBIN.NS,2005,3,-8.274600000000001
Financials,SBIN.NS,2005,4,-11.0122
Financials,SBIN.NS,2005,5,13.8551
Financials,SBIN.NS,2005,6,1.9155000000000002
Financials,SBIN.NS,2005,7,16.3399
Financials,SBIN.NS,2005,8,-0.23729999999999896
Financials,SBIN.NS,2005,9,16.61
Financials,SBIN.NS,2005,10,-10.563
Financials,SBIN.NS,2005,11,6.876800000000001
Financials,SBIN.NS,2005,12,1.6333
Financials,SBIN.NS,2006,1,-2.1738
Financials,SBIN.NS,2006,2,-0.8583000000000001
Financials,SBIN.NS,2006,3,10.061399999999999
Financials,SBIN.NS,2006,4,-9.0442
Financials,SBIN.NS,2006,5,-4.6511999999999984
Financials,SBIN.NS,2006,6,-12.6628
Financials,SBIN.NS,2006,7,11.2739
Financials,SBIN.NS,2006,8,14.222199999999999
Financials,SBIN.NS,2006,9,10.198500000000001
Financials,SBIN.NS,2006,10,6.552700000000001
Financials,SBIN.NS,2006,11,18.6945
Financials,SBIN.NS,2006,12,-4.8028
Financials,SBIN.NS,2007,1,-8.307
Financials,SBIN.NS,2007,2,-8.4803
Financials,SBIN.NS,2007,3,-3.8852
Financials,SBIN.NS,2007,4,11.0289
Financials,SBIN.NS,2007,5,21.124299999999998
Financials,SBIN.NS,2007,6,12.437899999999999
Financials,SBIN.NS,2007,7,6.6486
Financials,SBIN.NS,2007,8,-0.45180000000000087
Financials,SBIN.NS,2007,9,19.957
Financials,SBIN.NS,2007,10,7.811300000000001
Financials,SBIN.NS,2007,11,11.538900000000002
Financials,SBIN.NS,2007,12,3.2287
Financials,SBIN.NS,2008,1,-2.2367
Financials,SBIN.NS,2008,2,-1.8142000000000005
Financials,SBIN.NS,2008,3,-26.3686
Financials,SBIN.NS,2008,4,10.7646
Financials,SBIN.NS,2008,5,-20.0232
Financials,SBIN.NS,2008,6,-25.326100000000004
Financials,SBIN.NS,2008,7,26.911599999999996
Financials,SBIN.NS,2008,8,0.35639999999999983
Financials,SBIN.NS,2008,9,5.154
Financials,SBIN.NS,2008,10,-24.5713
Financials,SBIN.NS,2008,11,0.3346999999999991
Financials,SBIN.NS,2008,12,17.9378
Financials,SBIN.NS,2009,1,-10.274999999999999
Financials,SBIN.NS,2009,2,-11.070300000000001
Financials,SBIN.NS,2009,3,5.427100000000001
Financials,SBIN.NS,2009,4,19.143
Financials,SBIN.NS,2009,5,41.297
Financials,SBIN.NS,2009,6,-6.066299999999999
Financials,SBIN.NS,2009,7,4.8542
Financials,SBIN.NS,2009,8,-3.275099999999999
Financials,SBIN.NS,2009,9,23.554000000000002
Financials,SBIN.NS,2009,10,0.5758999999999995
Financials,SBIN.NS,2009,11,2.7210999999999994
Financials,SBIN.NS,2009,12,1.4832999999999998
Financials,SBIN.NS,2010,1,-9.5608
Financials,SBIN.NS,2010,2,-3.8231000000000006
Financials,SBIN.NS,2010,3,5.2047
Financials,SBIN.NS,2010,4,10.4781
Financials,SBIN.NS,2010,5,-0.9451999999999989
Financials,SBIN.NS,2010,6,1.6578999999999997
Financials,SBIN.NS,2010,7,8.5617
Financials,SBIN.NS,2010,8,10.4485
Financials,SBIN.NS,2010,9,16.1434
Financials,SBIN.NS,2010,10,-2.6193999999999997
Financials,SBIN.NS,2010,11,-4.3936
Financials,SBIN.NS,2010,12,-5.7219
Financials,SBIN.NS,2011,1,-5.766100000000001
Financials,SBIN.NS,2011,2,0.09180000000000055
Financials,SBIN.NS,2011,3,5.3458000000000006
Financials,SBIN.NS,2011,4,1.5969
Financials,SBIN.NS,2011,5,-19.2069
Financials,SBIN.NS,2011,6,4.8316
Financials,SBIN.NS,2011,7,-2.3241
Financials,SBIN.NS,2011,8,-16.7878
Financials,SBIN.NS,2011,9,-2.6759000000000013
Financials,SBIN.NS,2011,10,0.3575000000000008
Financials,SBIN.NS,2011,11,-7.1901
Financials,SBIN.NS,2011,12,-7.806900000000001
Financials,SBIN.NS,2012,1,24.7495
Financials,SBIN.NS,2012,2,9.5176
Financials,SBIN.NS,2012,3,-6.4461
Financials,SBIN.NS,2012,4,2.2456000000000005
Financials,SBIN.NS,2012,5,-3.173
Financials,SBIN.NS,2012,6,5.288499999999999
Financials,SBIN.NS,2012,7,-7.080000000000001
Financials,SBIN.NS,2012,8,-8.4495
Financials,SBIN.NS,2012,9,20.3867
Financials,SBIN.NS,2012,10,-5.656
Financials,SBIN.NS,2012,11,3.0385999999999997
Financials,SBIN.NS,2012,12,9.5983
Financials,SBIN.NS,2013,1,2.3383000000000003
Financials,SBIN.NS,2013,2,-15.5038
Financials,SBIN.NS,2013,3,-0.15139999999999976
Financials,SBIN.NS,2013,4,9.1674
Financials,SBIN.NS,2013,5,-9.504
Financials,SBIN.NS,2013,6,-4.4847
Financials,SBIN.NS,2013,7,-12.9865
Financials,SBIN.NS,2013,8,-11.325099999999999
Financials,SBIN.NS,2013,9,7.3104
Financials,SBIN.NS,2013,10,11.0271
Financials,SBIN.NS,2013,11,1.7988999999999995
Financials,SBIN.NS,2013,12,-2.7572
Financials,SBIN.NS,2014,1,-14.5359
Financials,SBIN.NS,2014,2,0.7776000000000001
Financials,SBIN.NS,2014,3,22.803
Financials,SBIN.NS,2014,4,8.3345
Financials,SBIN.NS,2014,5,21.2471
Financials,SBIN.NS,2014,6,5.823099999999999
Financials,SBIN.NS,2014,7,-9.237100000000002
Financials,SBIN.NS,2014,8,1.0482999999999998
Financials,SBIN.NS,2014,9,-0.2598000000000011
Financials,SBIN.NS,2014,10,10.2439
Financials,SBIN.NS,2014,11,17.750700000000002
Financials,SBIN.NS,2014,12,-2.7479000000000005
Financials,SBIN.NS,2015,1,-0.4300999999999995
Financials,SBIN.NS,2015,2,-2.3865000000000003
Financials,SBIN.NS,2015,3,-11.3331
Financials,SBIN.NS,2015,4,1.2291999999999992
Financials,SBIN.NS,2015,5,3.5279999999999996
Financials,SBIN.NS,2015,6,-5.3759999999999994
Financials,SBIN.NS,2015,7,3.070900000000001
Financials,SBIN.NS,2015,8,-7.660599999999999
Financials,SBIN.NS,2015,9,-3.7855999999999996
Financials,SBIN.NS,2015,10,0.16419999999999946
Financials,SBIN.NS,2015,11,5.061
Financials,SBIN.NS,2015,12,-10.0977
Financials,SBIN.NS,2016,1,-21.3827
Financials,SBIN.NS,2016,2,-11.253400000000003
Financials,SBIN.NS,2016,3,21.245
Financials,SBIN.NS,2016,4,-2.2741
Financials,SBIN.NS,2016,5,8.9151
Financials,SBIN.NS,2016,6,7.0711
Financials,SBIN.NS,2016,7,4.928800000000001
Financials,SBIN.NS,2016,8,10.068
Financials,SBIN.NS,2016,9,-0.17259999999999964
Financials,SBIN.NS,2016,10,2.8082000000000003
Financials,SBIN.NS,2016,11,1.0277999999999987
Financials,SBIN.NS,2016,12,-2.9982
Financials,SBIN.NS,2017,1,4.1754
Financials,SBIN.NS,2017,2,3.4673
Financials,SBIN.NS,2017,3,8.793899999999999
Financials,SBIN.NS,2017,4,-1.1077
Financials,SBIN.NS,2017,5,-0.17320000000000058
Financials,SBIN.NS,2017,6,-5.0919
Financials,SBIN.NS,2017,7,13.4647
Financials,SBIN.NS,2017,8,-11.454799999999999
Financials,SBIN.NS,2017,9,-8.8783
Financials,SBIN.NS,2017,10,22.1037
Financials,SBIN.NS,2017,11,5.253
Financials,SBIN.NS,2017,12,-3.1480999999999995
Financials,SBIN.NS,2018,1,1.5077999999999998
Financials,SBIN.NS,2018,2,-15.2273
Financials,SBIN.NS,2018,3,-6.4693000000000005
Financials,SBIN.NS,2018,4,-1.0655999999999997
Financials,SBIN.NS,2018,5,9.3628
Financials,SBIN.NS,2018,6,-3.6052
Financials,SBIN.NS,2018,7,12.782499999999999
Financials,SBIN.NS,2018,8,5.7408
Financials,SBIN.NS,2018,9,-15.0431
Financials,SBIN.NS,2018,10,6.897
Financials,SBIN.NS,2018,11,1.3929999999999998
Financials,SBIN.NS,2018,12,4.0373
Financials,SBIN.NS,2019,1,-0.5490000000000004
Financials,SBIN.NS,2019,2,-8.540799999999999
Financials,SBIN.NS,2019,3,17.2879
Financials,SBIN.NS,2019,4,-2.7042
Financials,SBIN.NS,2019,5,13.4732
Financials,SBIN.NS,2019,6,2.6457
Financials,SBIN.NS,2019,7,-7.9779
Financials,SBIN.NS,2019,8,-18.7384
Financials,SBIN.NS,2019,9,0.1265999999999985
Financials,SBIN.NS,2019,10,15.420300000000003
Financials,SBIN.NS,2019,11,9.3357
Financials,SBIN.NS,2019,12,-2.0337999999999994
Financials,SBIN.NS,2020,1,-4.3740000000000006
Financials,SBIN.NS,2020,2,-4.301399999999999
Financials,SBIN.NS,2020,3,-38.7471
Financials,SBIN.NS,2020,4,-2.352900000000001
Financials,SBIN.NS,2020,5,-15.7496
Financials,SBIN.NS,2020,6,11.11
Financials,SBIN.NS,2020,7,7.550599999999999
Financials,SBIN.NS,2020,8,10.7516
Financials,SBIN.NS,2020,9,-12.834
Financials,SBIN.NS,2020,10,2.4473
Financials,SBIN.NS,2020,11,26.435499999999998
Financials,SBIN.NS,2020,12,12.3162
Financials,SBIN.NS,2021,1,3.0115999999999996
Financials,SBIN.NS,2021,2,34.2053
Financials,SBIN.NS,2021,3,-6.552
Financials,SBIN.NS,2021,4,-2.3541000000000007
Financials,SBIN.NS,2021,5,18.6733
Financials,SBIN.NS,2021,6,-1.0436999999999999
Financials,SBIN.NS,2021,7,3.1639
Financials,SBIN.NS,2021,8,-1.0613999999999995
Financials,SBIN.NS,2021,9,6.4888
Financials,SBIN.NS,2021,10,10.5746
Financials,SBIN.NS,2021,11,-8.328800000000001
Financials,SBIN.NS,2021,12,0.3433999999999999
Financials,SBIN.NS,2022,1,15.9676
Financials,SBIN.NS,2022,2,-10.2646
Financials,SBIN.NS,2022,3,2.4918999999999993
Financials,SBIN.NS,2022,4,0.7745000000000006
Financials,SBIN.NS,2022,5,-5.429999999999999
Financials,SBIN.NS,2022,6,-0.23450000000000037
Financials,SBIN.NS,2022,7,12.7395
Financials,SBIN.NS,2022,8,0.7654999999999998
Financials,SBIN.NS,2022,9,0.09309999999999952
Financials,SBIN.NS,2022,10,8.096699999999998
Financials,SBIN.NS,2022,11,5.019699999999999
Financials,SBIN.NS,2022,12,2.099500000000001
Financials,SBIN.NS,2023,1,-9.9816
Financials,SBIN.NS,2023,2,-5.4523
Financials,SBIN.NS,2023,3,0.5298999999999996
Financials,SBIN.NS,2023,4,10.0222
Financials,SBIN.NS,2023,5,0.3852000000000002
Financials,SBIN.NS,2023,6,-1.1422000000000003
Financials,SBIN.NS,2023,7,8.0655
Financials,SBIN.NS,2023,8,-9.801200000000001
Financials,SBIN.NS,2023,9,6.5285
Financials,SBIN.NS,2023,10,-5.5085999999999995
Financials,SBIN.NS,2023,11,-0.04170000000000007
Financials,SBIN.NS,2023,12,13.1133
Financials,SBIN.NS,2024,1,-0.030599999999999294
Financials,SBIN.NS,2024,2,15.9348
Financials,SBIN.NS,2024,3,0.7446000000000002
Financials,SBIN.NS,2024,4,9.656699999999999
Financials,SBIN.NS,2024,5,0.6195000000000005
Financials,SBIN.NS,2024,6,3.8714000000000004
Financials,SBIN.NS,2024,7,2.9
Financials,SBIN.NS,2024,8,-6.522899999999999
Financials,SBIN.NS,2024,9,-3.2215
Financials,SBIN.NS,2024,10,4.3354
Financials,SBIN.NS,2024,11,2.5933000000000006
Financials,SBIN.NS,2024,12,-5.2509999999999994
Financials,SBIN.NS,2025,1,-2.5936
Financials,SBIN.NS,2025,2,-11.3813
Financials,SBIN.NS,2025,3,11.5483
Financials,SBIN.NS,2025,4,2.5575
Financials,SBIN.NS,2025,5,3.0906000000000002
Financials,SBIN.NS,2025,6,1.0609000000000002
Financials,SBIN.NS,2025,7,-2.8794000000000004
Financials,SBIN.NS,2025,8,0.7952999999999999
Financials,SBIN.NS,2025,9,8.4658
Financials,SBIN.NS,2025,10,7.242500000000001
Financials,SBIN.NS,2025,11,4.4415
Financials,SBIN.NS,2025,12,0.4138000000000003
Financials,SBIN.NS,2026,1,9.363299999999999
Financials,SBIN.NS,2026,2,11.4785
Financials,SBIN.NS,2026,3,-10.0516
Healthcare,SUNPHARMA.NS,2000,1,7.528299999999999
Healthcare,SUNPHARMA.NS,2000,2,34.738
Healthcare,SUNPHARMA.NS,2000,3,-30.941499999999998
Healthcare,SUNPHARMA.NS,2000,4,-50.4788
Healthcare,SUNPHARMA.NS,2000,5,23.3719
Healthcare,SUNPHARMA.NS,2000,6,22.3822
Healthcare,SUNPHARMA.NS,2000,7,13.0538
Healthcare,SUNPHARMA.NS,2000,8,-7.2254
Healthcare,SUNPHARMA.NS,2000,9,-24.086499999999997
Healthcare,SUNPHARMA.NS,2000,10,24.095
Healthcare,SUNPHARMA.NS,2000,11,-6.8003
Healthcare,SUNPHARMA.NS,2000,12,6.5645999999999995
Healthcare,SUNPHARMA.NS,2001,1,12.6765
Healthcare,SUNPHARMA.NS,2001,2,-2.7018999999999997
Healthcare,SUNPHARMA.NS,2001,3,-6.631500000000001
Healthcare,SUNPHARMA.NS,2001,4,2.8276999999999983
Healthcare,SUNPHARMA.NS,2001,5,9.771799999999999
Healthcare,SUNPHARMA.NS,2001,6,-13.7687
Healthcare,SUNPHARMA.NS,2001,7,14.997799999999998
Healthcare,SUNPHARMA.NS,2001,8,-10.8004
Healthcare,SUNPHARMA.NS,2001,9,1.1116999999999997
Healthcare,SUNPHARMA.NS,2001,10,3.8589000000000007
Healthcare,SUNPHARMA.NS,2001,11,3.2451
Healthcare,SUNPHARMA.NS,2001,12,0.5150999999999999
Healthcare,SUNPHARMA.NS,2002,1,8.311
Healthcare,SUNPHARMA.NS,2002,2,2.0425
Healthcare,SUNPHARMA.NS,2002,3,5.5941
Healthcare,SUNPHARMA.NS,2002,4,-5.4546
Healthcare,SUNPHARMA.NS,2002,5,-11.3523
Healthcare,SUNPHARMA.NS,2002,6,0.33069999999999994
Healthcare,SUNPHARMA.NS,2002,7,-2.312
Healthcare,SUNPHARMA.NS,2002,8,8.135299999999999
Healthcare,SUNPHARMA.NS,2002,9,-5.505
Healthcare,SUNPHARMA.NS,2002,10,-0.7429999999999998
Healthcare,SUNPHARMA.NS,2002,11,1.3817
Healthcare,SUNPHARMA.NS,2002,12,6.7601
Healthcare,SUNPHARMA.NS,2003,1,-3.1265000000000005
Healthcare,SUNPHARMA.NS,2003,2,-3.1276
Healthcare,SUNPHARMA.NS,2003,3,-3.1420000000000003
Healthcare,SUNPHARMA.NS,2003,4,2.8368999999999995
Healthcare,SUNPHARMA.NS,2003,5,6.3474
Healthcare,SUNPHARMA.NS,2003,6,17.7971
Healthcare,SUNPHARMA.NS,2003,7,14.330100000000002
Healthcare,SUNPHARMA.NS,2003,8,23.865000000000002
Healthcare,SUNPHARMA.NS,2003,9,-1.4308000000000014
Healthcare,SUNPHARMA.NS,2003,10,9.230500000000001
Healthcare,SUNPHARMA.NS,2003,11,11.6652
Healthcare,SUNPHARMA.NS,2003,12,-0.019200000000000994
Healthcare,SUNPHARMA.NS,2004,1,3.02
Healthcare,SUNPHARMA.NS,2004,2,6.9433
Healthcare,SUNPHARMA.NS,2004,3,0.5853000000000004
Healthcare,SUNPHARMA.NS,2004,4,15.068100000000001
Healthcare,SUNPHARMA.NS,2004,5,4.011699999999999
Healthcare,SUNPHARMA.NS,2004,6,-4.725099999999999
Healthcare,SUNPHARMA.NS,2004,7,-2.7170999999999994
Healthcare,SUNPHARMA.NS,2004,8,9.9456
Healthcare,SUNPHARMA.NS,2004,9,10.4645
Healthcare,SUNPHARMA.NS,2004,10,3.7266000000000004
Healthcare,SUNPHARMA.NS,2004,11,12.223299999999998
Healthcare,SUNPHARMA.NS,2004,12,11.650699999999999
Healthcare,SUNPHARMA.NS,2005,1,-10.325099999999999
Healthcare,SUNPHARMA.NS,2005,2,-4.0902
Healthcare,SUNPHARMA.NS,2005,3,-2.0273000000000003
Healthcare,SUNPHARMA.NS,2005,4,7.166600000000001
Healthcare,SUNPHARMA.NS,2005,5,5.3079
Healthcare,SUNPHARMA.NS,2005,6,10.6694
Healthcare,SUNPHARMA.NS,2005,7,6.7524
Healthcare,SUNPHARMA.NS,2005,8,1.0968000000000002
Healthcare,SUNPHARMA.NS,2005,9,6.7097
Healthcare,SUNPHARMA.NS,2005,10,-9.974999999999998
Healthcare,SUNPHARMA.NS,2005,11,10.235299999999999
Healthcare,SUNPHARMA.NS,2005,12,2.9879999999999995
Healthcare,SUNPHARMA.NS,2006,1,2.1434
Healthcare,SUNPHARMA.NS,2006,2,11.5061
Healthcare,SUNPHARMA.NS,2006,3,10.5155
Healthcare,SUNPHARMA.NS,2006,4,2.140499999999999
Healthcare,SUNPHARMA.NS,2006,5,-7.5754
Healthcare,SUNPHARMA.NS,2006,6,-1.0385999999999997
Healthcare,SUNPHARMA.NS,2006,7,3.978099999999999
Healthcare,SUNPHARMA.NS,2006,8,11.008700000000001
Healthcare,SUNPHARMA.NS,2006,9,2.5229
Healthcare,SUNPHARMA.NS,2006,10,-2.7209000000000003
Healthcare,SUNPHARMA.NS,2006,11,11.6719
Healthcare,SUNPHARMA.NS,2006,12,-2.951599999999999
Healthcare,SUNPHARMA.NS,2007,1,5.0343
Healthcare,SUNPHARMA.NS,2007,2,-10.1278
Healthcare,SUNPHARMA.NS,2007,3,13.186
Healthcare,SUNPHARMA.NS,2007,4,4.8183
Healthcare,SUNPHARMA.NS,2007,5,9.0377
Healthcare,SUNPHARMA.NS,2007,6,-8.5503
Healthcare,SUNPHARMA.NS,2007,7,-9.4335
Healthcare,SUNPHARMA.NS,2007,8,0.043599999999999806
Healthcare,SUNPHARMA.NS,2007,9,3.991999999999999
Healthcare,SUNPHARMA.NS,2007,10,9.329
Healthcare,SUNPHARMA.NS,2007,11,4.8577
Healthcare,SUNPHARMA.NS,2007,12,9.4725
Healthcare,SUNPHARMA.NS,2008,1,-4.451800000000001
Healthcare,SUNPHARMA.NS,2008,2,8.794400000000001
Healthcare,SUNPHARMA.NS,2008,3,0.8848000000000003
Healthcare,SUNPHARMA.NS,2008,4,16.8458
Healthcare,SUNPHARMA.NS,2008,5,-2.591699999999999
Healthcare,SUNPHARMA.NS,2008,6,0.8119999999999998
Healthcare,SUNPHARMA.NS,2008,7,1.2105999999999995
Healthcare,SUNPHARMA.NS,2008,8,4.4739
Healthcare,SUNPHARMA.NS,2008,9,1.1366
Healthcare,SUNPHARMA.NS,2008,10,-26.497
Healthcare,SUNPHARMA.NS,2008,11,-2.2418000000000005
Healthcare,SUNPHARMA.NS,2008,12,-1.2655999999999996
Healthcare,SUNPHARMA.NS,2009,1,1.7080000000000002
Healthcare,SUNPHARMA.NS,2009,2,-5.1558
Healthcare,SUNPHARMA.NS,2009,3,9.3775
Healthcare,SUNPHARMA.NS,2009,4,14.6974
Healthcare,SUNPHARMA.NS,2009,5,-1.4018000000000006
Healthcare,SUNPHARMA.NS,2009,6,-9.334
Healthcare,SUNPHARMA.NS,2009,7,8.127099999999999
Healthcare,SUNPHARMA.NS,2009,8,1.5262000000000004
Healthcare,SUNPHARMA.NS,2009,9,17.2794
Healthcare,SUNPHARMA.NS,2009,10,-1.8301000000000003
Healthcare,SUNPHARMA.NS,2009,11,5.3256000000000006
Healthcare,SUNPHARMA.NS,2009,12,4.2258
Healthcare,SUNPHARMA.NS,2010,1,-2.1774999999999993
Healthcare,SUNPHARMA.NS,2010,2,4.631500000000001
Healthcare,SUNPHARMA.NS,2010,3,15.5134
Healthcare,SUNPHARMA.NS,2010,4,-12.7781
Healthcare,SUNPHARMA.NS,2010,5,5.9994000000000005
Healthcare,SUNPHARMA.NS,2010,6,7.1432
Healthcare,SUNPHARMA.NS,2010,7,-0.7645000000000003
Healthcare,SUNPHARMA.NS,2010,8,-0.2249
Healthcare,SUNPHARMA.NS,2010,9,13.8911
Healthcare,SUNPHARMA.NS,2010,10,4.5213
Healthcare,SUNPHARMA.NS,2010,11,6.1186
Healthcare,SUNPHARMA.NS,2010,12,8.4396
Healthcare,SUNPHARMA.NS,2011,1,-9.180100000000001
Healthcare,SUNPHARMA.NS,2011,2,-3.5740000000000007
Healthcare,SUNPHARMA.NS,2011,3,4.859900000000001
Healthcare,SUNPHARMA.NS,2011,4,5.2758
Healthcare,SUNPHARMA.NS,2011,5,2.9244999999999988
Healthcare,SUNPHARMA.NS,2011,6,4.478000000000001
Healthcare,SUNPHARMA.NS,2011,7,4.131399999999999
Healthcare,SUNPHARMA.NS,2011,8,-4.923799999999999
Healthcare,SUNPHARMA.NS,2011,9,-5.8576999999999995
Healthcare,SUNPHARMA.NS,2011,10,9.008000000000001
Healthcare,SUNPHARMA.NS,2011,11,4.452399999999999
Healthcare,SUNPHARMA.NS,2011,12,-5.2795
Healthcare,SUNPHARMA.NS,2012,1,9.9071
Healthcare,SUNPHARMA.NS,2012,2,0.4860999999999997
Healthcare,SUNPHARMA.NS,2012,3,3.9354999999999993
Healthcare,SUNPHARMA.NS,2012,4,5.7749999999999995
Healthcare,SUNPHARMA.NS,2012,5,-5.882499999999999
Healthcare,SUNPHARMA.NS,2012,6,11.6725
Healthcare,SUNPHARMA.NS,2012,7,2.8675999999999995
Healthcare,SUNPHARMA.NS,2012,8,2.3246
Healthcare,SUNPHARMA.NS,2012,9,4.1156
Healthcare,SUNPHARMA.NS,2012,10,-0.029900000000000482
Healthcare,SUNPHARMA.NS,2012,11,2.3113
Healthcare,SUNPHARMA.NS,2012,12,3.8716999999999993
Healthcare,SUNPHARMA.NS,2013,1,-2.3577999999999997
Healthcare,SUNPHARMA.NS,2013,2,11.2876
Healthcare,SUNPHARMA.NS,2013,3,2.1403000000000003
Healthcare,SUNPHARMA.NS,2013,4,15.2954
Healthcare,SUNPHARMA.NS,2013,5,9.997
Healthcare,SUNPHARMA.NS,2013,6,-2.8246
Healthcare,SUNPHARMA.NS,2013,7,11.4451
Healthcare,SUNPHARMA.NS,2013,8,-7.245299999999998
Healthcare,SUNPHARMA.NS,2013,9,13.3076
Healthcare,SUNPHARMA.NS,2013,10,2.8889999999999993
Healthcare,SUNPHARMA.NS,2013,11,-6.0675
Healthcare,SUNPHARMA.NS,2013,12,-0.5594999999999991
Healthcare,SUNPHARMA.NS,2014,1,3.8763999999999994
Healthcare,SUNPHARMA.NS,2014,2,9.247
Healthcare,SUNPHARMA.NS,2014,3,-11.0373
Healthcare,SUNPHARMA.NS,2014,4,10.040000000000001
Healthcare,SUNPHARMA.NS,2014,5,-3.2750999999999992
Healthcare,SUNPHARMA.NS,2014,6,12.2622
Healthcare,SUNPHARMA.NS,2014,7,14.1655
Healthcare,SUNPHARMA.NS,2014,8,8.0945
Healthcare,SUNPHARMA.NS,2014,9,0.6463999999999999
Healthcare,SUNPHARMA.NS,2014,10,-1.0953999999999988
Healthcare,SUNPHARMA.NS,2014,11,-0.5102999999999995
Healthcare,SUNPHARMA.NS,2014,12,-1.4646000000000003
Healthcare,SUNPHARMA.NS,2015,1,10.6877
Healthcare,SUNPHARMA.NS,2015,2,-4.056699999999999
